Device_id,Component,Timestamp(us),Total Reserved(MB),Device
3,CCECPU,1783598303343409.791	,0.0,NPU:3
3,CCECPU,1783598303363405.743	,0.0,NPU:3
3,CCECPU,1783598303383412.510	,0.0,NPU:3
3,CCECPU,1783598303403409.623	,0.0,NPU:3
3,CCECPU,1783598303423413.457	,0.0,NPU:3
3,CCECPU,1783598303443411.571	,0.0,NPU:3
3,CCECPU,1783598303463408.955	,0.0,NPU:3
3,CCECPU,1783598303483425.648	,0.0,NPU:3
3,CCECPU,1783598303503411.474	,0.0,NPU:3
3,CCECPU,1783598303523413.114	,0.0,NPU:3
3,CCECPU,1783598303543426.121	,0.0,NPU:3
3,CCECPU,1783598303563417.736	,0.0,NPU:3
3,CCECPU,1783598303583410.683	,0.0,NPU:3
3,CCECPU,1783598303603413.264	,0.0,NPU:3
3,CCECPU,1783598303623411.299	,0.0,NPU:3
3,CCECPU,1783598303643410.435	,0.0,NPU:3
3,CCECPU,1783598303663414.569	,0.0,NPU:3
3,CCECPU,1783598303683410.490	,0.0,NPU:3
3,CCECPU,1783598303703414.454	,0.0,NPU:3
3,CCECPU,1783598303723412.799	,0.0,NPU:3
3,CCECPU,1783598303743427.198	,0.0,NPU:3
3,CCECPU,1783598303763412.113	,0.0,NPU:3
3,CCECPU,1783598303783416.166	,0.0,NPU:3
3,CCECPU,1783598303803417.206	,0.0,NPU:3
3,CCECPU,1783598303811526.244	,0.0,NPU:3
3,Unknown,1783598303323408.211	,0.0,NPU:3
3,Unknown,1783598303343409.791	,0.0,NPU:3
3,Unknown,1783598303363405.743	,0.0,NPU:3
3,Unknown,1783598303383412.510	,0.0,NPU:3
3,Unknown,1783598303403409.623	,0.0,NPU:3
3,Unknown,1783598303423413.457	,0.0,NPU:3
3,Unknown,1783598303443411.571	,0.0,NPU:3
3,Unknown,1783598303463408.955	,0.0,NPU:3
3,Unknown,1783598303483425.648	,0.0,NPU:3
3,Unknown,1783598303503411.474	,0.0,NPU:3
3,Unknown,1783598303523413.114	,0.0,NPU:3
3,Unknown,1783598303543426.121	,0.0,NPU:3
3,Unknown,1783598303563417.736	,0.0,NPU:3
3,Unknown,1783598303583410.683	,0.0,NPU:3
3,Unknown,1783598303603413.264	,0.0,NPU:3
3,Unknown,1783598303623411.299	,0.0,NPU:3
3,Unknown,1783598303643410.435	,0.0,NPU:3
3,Unknown,1783598303663414.569	,0.0,NPU:3
3,Unknown,1783598303683410.490	,0.0,NPU:3
3,Unknown,1783598303703414.454	,0.0,NPU:3
3,Unknown,1783598303723412.799	,0.0,NPU:3
3,Unknown,1783598303743427.198	,0.0,NPU:3
3,Unknown,1783598303763412.113	,0.0,NPU:3
3,Unknown,1783598303783416.166	,0.0,NPU:3
3,Unknown,1783598303803417.206	,0.0,NPU:3
3,Unknown,1783598303811526.244	,0.0,NPU:3
3,ROS,1783598303323408.211	,0.0,NPU:3
3,ROS,1783598303343409.791	,0.0,NPU:3
3,ROS,1783598303363405.743	,0.0,NPU:3
3,ROS,1783598303383412.510	,0.0,NPU:3
3,ROS,1783598303403409.623	,0.0,NPU:3
3,ROS,1783598303423413.457	,0.0,NPU:3
3,ROS,1783598303443411.571	,0.0,NPU:3
3,ROS,1783598303463408.955	,0.0,NPU:3
3,ROS,1783598303483425.648	,0.0,NPU:3
3,ROS,1783598303503411.474	,0.0,NPU:3
3,ROS,1783598303523413.114	,0.0,NPU:3
3,ROS,1783598303543426.121	,0.0,NPU:3
3,ROS,1783598303563417.736	,0.0,NPU:3
3,ROS,1783598303583410.683	,0.0,NPU:3
3,ROS,1783598303603413.264	,0.0,NPU:3
3,ROS,1783598303623411.299	,0.0,NPU:3
3,ROS,1783598303643410.435	,0.0,NPU:3
3,ROS,1783598303663414.569	,0.0,NPU:3
3,ROS,1783598303683410.490	,0.0,NPU:3
3,ROS,1783598303703414.454	,0.0,NPU:3
3,ROS,1783598303723412.799	,0.0,NPU:3
3,ROS,1783598303743427.198	,0.0,NPU:3
3,ROS,1783598303763412.113	,0.0,NPU:3
3,ROS,1783598303783416.166	,0.0,NPU:3
3,ROS,1783598303803417.206	,0.0,NPU:3
3,ROS,1783598303811526.244	,0.0,NPU:3
3,HCCP,1783598303323408.211	,0.0,NPU:3
3,HCCP,1783598303343409.791	,0.0,NPU:3
3,HCCP,1783598303363405.743	,0.0,NPU:3
3,HCCP,1783598303383412.510	,0.0,NPU:3
3,HCCP,1783598303403409.623	,0.0,NPU:3
3,HCCP,1783598303423413.457	,0.0,NPU:3
3,HCCP,1783598303443411.571	,0.0,NPU:3
3,HCCP,1783598303463408.955	,0.0,NPU:3
3,HCCP,1783598303483425.648	,0.0,NPU:3
3,HCCP,1783598303503411.474	,0.0,NPU:3
3,HCCP,1783598303523413.114	,0.0,NPU:3
3,HCCP,1783598303543426.121	,0.0,NPU:3
3,HCCP,1783598303563417.736	,0.0,NPU:3
3,HCCP,1783598303583410.683	,0.0,NPU:3
3,HCCP,1783598303603413.264	,0.0,NPU:3
3,HCCP,1783598303623411.299	,0.0,NPU:3
3,HCCP,1783598303643410.435	,0.0,NPU:3
3,HCCP,1783598303663414.569	,0.0,NPU:3
3,HCCP,1783598303683410.490	,0.0,NPU:3
3,HCCP,1783598303703414.454	,0.0,NPU:3
3,HCCP,1783598303723412.799	,0.0,NPU:3
3,HCCP,1783598303743427.198	,0.0,NPU:3
3,HCCP,1783598303763412.113	,0.0,NPU:3
3,HCCP,1783598303783416.166	,0.0,NPU:3
3,HCCP,1783598303803417.206	,0.0,NPU:3
3,HCCP,1783598303811526.244	,0.0,NPU:3
3,ROCE,1783598303323408.211	,0.0,NPU:3
3,ROCE,1783598303343409.791	,0.0,NPU:3
3,ROCE,1783598303363405.743	,0.0,NPU:3
3,ROCE,1783598303383412.510	,0.0,NPU:3
3,ROCE,1783598303403409.623	,0.0,NPU:3
3,ROCE,1783598303423413.457	,0.0,NPU:3
3,ROCE,1783598303443411.571	,0.0,NPU:3
3,ROCE,1783598303463408.955	,0.0,NPU:3
3,ROCE,1783598303483425.648	,0.0,NPU:3
3,ROCE,1783598303503411.474	,0.0,NPU:3
3,ROCE,1783598303523413.114	,0.0,NPU:3
3,ROCE,1783598303543426.121	,0.0,NPU:3
3,ROCE,1783598303563417.736	,0.0,NPU:3
3,ROCE,1783598303583410.683	,0.0,NPU:3
3,ROCE,1783598303603413.264	,0.0,NPU:3
3,ROCE,1783598303623411.299	,0.0,NPU:3
3,ROCE,1783598303643410.435	,0.0,NPU:3
3,ROCE,1783598303663414.569	,0.0,NPU:3
3,ROCE,1783598303683410.490	,0.0,NPU:3
3,ROCE,1783598303703414.454	,0.0,NPU:3
3,ROCE,1783598303723412.799	,0.0,NPU:3
3,ROCE,1783598303743427.198	,0.0,NPU:3
3,ROCE,1783598303763412.113	,0.0,NPU:3
3,ROCE,1783598303783416.166	,0.0,NPU:3
3,ROCE,1783598303803417.206	,0.0,NPU:3
3,ROCE,1783598303811526.244	,0.0,NPU:3
3,TEFUSION,1783598303323408.211	,0.0,NPU:3
3,TEFUSION,1783598303343409.791	,0.0,NPU:3
3,TEFUSION,1783598303363405.743	,0.0,NPU:3
3,TEFUSION,1783598303383412.510	,0.0,NPU:3
3,TEFUSION,1783598303403409.623	,0.0,NPU:3
3,TEFUSION,1783598303423413.457	,0.0,NPU:3
3,TEFUSION,1783598303443411.571	,0.0,NPU:3
3,TEFUSION,1783598303463408.955	,0.0,NPU:3
3,TEFUSION,1783598303483425.648	,0.0,NPU:3
3,TEFUSION,1783598303503411.474	,0.0,NPU:3
3,TEFUSION,1783598303523413.114	,0.0,NPU:3
3,TEFUSION,1783598303543426.121	,0.0,NPU:3
3,TEFUSION,1783598303563417.736	,0.0,NPU:3
3,TEFUSION,1783598303583410.683	,0.0,NPU:3
3,TEFUSION,1783598303603413.264	,0.0,NPU:3
3,TEFUSION,1783598303623411.299	,0.0,NPU:3
3,TEFUSION,1783598303643410.435	,0.0,NPU:3
3,TEFUSION,1783598303663414.569	,0.0,NPU:3
3,TEFUSION,1783598303683410.490	,0.0,NPU:3
3,TEFUSION,1783598303703414.454	,0.0,NPU:3
3,TEFUSION,1783598303723412.799	,0.0,NPU:3
3,TEFUSION,1783598303743427.198	,0.0,NPU:3
3,TEFUSION,1783598303763412.113	,0.0,NPU:3
3,TEFUSION,1783598303783416.166	,0.0,NPU:3
3,TEFUSION,1783598303803417.206	,0.0,NPU:3
3,TEFUSION,1783598303811526.244	,0.0,NPU:3
3,PROFILING,1783598303323408.211	,0.0,NPU:3
3,PROFILING,1783598303343409.791	,0.0,NPU:3
3,PROFILING,1783598303363405.743	,0.0,NPU:3
3,PROFILING,1783598303383412.510	,0.0,NPU:3
3,PROFILING,1783598303403409.623	,0.0,NPU:3
3,PROFILING,1783598303423413.457	,0.0,NPU:3
3,PROFILING,1783598303443411.571	,0.0,NPU:3
3,PROFILING,1783598303463408.955	,0.0,NPU:3
3,PROFILING,1783598303483425.648	,0.0,NPU:3
3,PROFILING,1783598303503411.474	,0.0,NPU:3
3,PROFILING,1783598303523413.114	,0.0,NPU:3
3,PROFILING,1783598303543426.121	,0.0,NPU:3
3,PROFILING,1783598303563417.736	,0.0,NPU:3
3,PROFILING,1783598303583410.683	,0.0,NPU:3
3,PROFILING,1783598303603413.264	,0.0,NPU:3
3,PROFILING,1783598303623411.299	,0.0,NPU:3
3,PROFILING,1783598303643410.435	,0.0,NPU:3
3,PROFILING,1783598303663414.569	,0.0,NPU:3
3,PROFILING,1783598303683410.490	,0.0,NPU:3
3,PROFILING,1783598303703414.454	,0.0,NPU:3
3,PROFILING,1783598303723412.799	,0.0,NPU:3
3,PROFILING,1783598303743427.198	,0.0,NPU:3
3,PROFILING,1783598303763412.113	,0.0,NPU:3
3,PROFILING,1783598303783416.166	,0.0,NPU:3
3,PROFILING,1783598303803417.206	,0.0,NPU:3
3,PROFILING,1783598303811526.244	,0.0,NPU:3
3,DP,1783598303323408.211	,0.0,NPU:3
3,DP,1783598303343409.791	,0.0,NPU:3
3,DP,1783598303363405.743	,0.0,NPU:3
3,DP,1783598303383412.510	,0.0,NPU:3
3,DP,1783598303403409.623	,0.0,NPU:3
3,DP,1783598303423413.457	,0.0,NPU:3
3,DP,1783598303443411.571	,0.0,NPU:3
3,DP,1783598303463408.955	,0.0,NPU:3
3,DP,1783598303483425.648	,0.0,NPU:3
3,DP,1783598303503411.474	,0.0,NPU:3
3,DP,1783598303523413.114	,0.0,NPU:3
3,DP,1783598303543426.121	,0.0,NPU:3
3,DP,1783598303563417.736	,0.0,NPU:3
3,DP,1783598303583410.683	,0.0,NPU:3
3,DP,1783598303603413.264	,0.0,NPU:3
3,DP,1783598303623411.299	,0.0,NPU:3
3,DP,1783598303643410.435	,0.0,NPU:3
3,DP,1783598303663414.569	,0.0,NPU:3
3,DP,1783598303683410.490	,0.0,NPU:3
3,DP,1783598303703414.454	,0.0,NPU:3
3,DP,1783598303723412.799	,0.0,NPU:3
3,DP,1783598303743427.198	,0.0,NPU:3
3,DP,1783598303763412.113	,0.0,NPU:3
3,DP,1783598303783416.166	,0.0,NPU:3
3,DP,1783598303803417.206	,0.0,NPU:3
3,DP,1783598303811526.244	,0.0,NPU:3
3,APP,1783598303323408.211	,9626.0,NPU:3
3,APP,1783598303343409.791	,9626.0,NPU:3
3,APP,1783598303363405.743	,9626.0,NPU:3
3,APP,1783598303383412.510	,9626.0,NPU:3
3,APP,1783598303403409.623	,9626.0,NPU:3
3,APP,1783598303423413.457	,9626.0,NPU:3
3,APP,1783598303443411.571	,9626.0,NPU:3
3,APP,1783598303463408.955	,9626.0,NPU:3
3,APP,1783598303483425.648	,9626.0,NPU:3
3,APP,1783598303503411.474	,9626.0,NPU:3
3,APP,1783598303523413.114	,9626.0,NPU:3
3,APP,1783598303543426.121	,9626.0,NPU:3
3,APP,1783598303563417.736	,9626.0,NPU:3
3,APP,1783598303583410.683	,9626.0,NPU:3
3,APP,1783598303603413.264	,9626.0,NPU:3
3,APP,1783598303623411.299	,9626.0,NPU:3
3,APP,1783598303643410.435	,9626.0,NPU:3
3,APP,1783598303663414.569	,9626.0,NPU:3
3,APP,1783598303683410.490	,9626.0,NPU:3
3,APP,1783598303703414.454	,9626.0,NPU:3
3,APP,1783598303723412.799	,9626.0,NPU:3
3,APP,1783598303743427.198	,9626.0,NPU:3
3,APP,1783598303763412.113	,9626.0,NPU:3
3,APP,1783598303783416.166	,9626.0,NPU:3
3,APP,1783598303803417.206	,9626.0,NPU:3
3,APP,1783598303811526.244	,9626.0,NPU:3
3,TS,1783598303323408.211	,0.0,NPU:3
3,TS,1783598303343409.791	,0.0,NPU:3
3,TS,1783598303363405.743	,0.0,NPU:3
3,TS,1783598303383412.510	,0.0,NPU:3
3,TS,1783598303403409.623	,0.0,NPU:3
3,TS,1783598303423413.457	,0.0,NPU:3
3,TS,1783598303443411.571	,0.0,NPU:3
3,TS,1783598303463408.955	,0.0,NPU:3
3,TS,1783598303483425.648	,0.0,NPU:3
3,TS,1783598303503411.474	,0.0,NPU:3
3,TS,1783598303523413.114	,0.0,NPU:3
3,TS,1783598303543426.121	,0.0,NPU:3
3,TS,1783598303563417.736	,0.0,NPU:3
3,TS,1783598303583410.683	,0.0,NPU:3
3,TS,1783598303603413.264	,0.0,NPU:3
3,TS,1783598303623411.299	,0.0,NPU:3
3,TS,1783598303643410.435	,0.0,NPU:3
3,TS,1783598303663414.569	,0.0,NPU:3
3,TS,1783598303683410.490	,0.0,NPU:3
3,TS,1783598303703414.454	,0.0,NPU:3
3,TS,1783598303723412.799	,0.0,NPU:3
3,TS,1783598303743427.198	,0.0,NPU:3
3,TS,1783598303763412.113	,0.0,NPU:3
3,TS,1783598303783416.166	,0.0,NPU:3
3,TS,1783598303803417.206	,0.0,NPU:3
3,TS,1783598303811526.244	,0.0,NPU:3
3,TSDUMP,1783598303323408.211	,0.0,NPU:3
3,TSDUMP,1783598303343409.791	,0.0,NPU:3
3,TSDUMP,1783598303363405.743	,0.0,NPU:3
3,TSDUMP,1783598303383412.510	,0.0,NPU:3
3,TSDUMP,1783598303403409.623	,0.0,NPU:3
3,TSDUMP,1783598303423413.457	,0.0,NPU:3
3,TSDUMP,1783598303443411.571	,0.0,NPU:3
3,TSDUMP,1783598303463408.955	,0.0,NPU:3
3,TSDUMP,1783598303483425.648	,0.0,NPU:3
3,TSDUMP,1783598303503411.474	,0.0,NPU:3
3,TSDUMP,1783598303523413.114	,0.0,NPU:3
3,TSDUMP,1783598303543426.121	,0.0,NPU:3
3,TSDUMP,1783598303563417.736	,0.0,NPU:3
3,TSDUMP,1783598303583410.683	,0.0,NPU:3
3,TSDUMP,1783598303603413.264	,0.0,NPU:3
3,TSDUMP,1783598303623411.299	,0.0,NPU:3
3,TSDUMP,1783598303643410.435	,0.0,NPU:3
3,TSDUMP,1783598303663414.569	,0.0,NPU:3
3,TSDUMP,1783598303683410.490	,0.0,NPU:3
3,TSDUMP,1783598303703414.454	,0.0,NPU:3
3,TSDUMP,1783598303723412.799	,0.0,NPU:3
3,TSDUMP,1783598303743427.198	,0.0,NPU:3
3,TSDUMP,1783598303763412.113	,0.0,NPU:3
3,TSDUMP,1783598303783416.166	,0.0,NPU:3
3,TSDUMP,1783598303803417.206	,0.0,NPU:3
3,TSDUMP,1783598303811526.244	,0.0,NPU:3
3,AICPU,1783598303323408.211	,0.0,NPU:3
3,AICPU,1783598303343409.791	,0.0,NPU:3
3,AICPU,1783598303363405.743	,0.0,NPU:3
3,AICPU,1783598303383412.510	,0.0,NPU:3
3,AICPU,1783598303403409.623	,0.0,NPU:3
3,AICPU,1783598303423413.457	,0.0,NPU:3
3,AICPU,1783598303443411.571	,0.0,NPU:3
3,AICPU,1783598303463408.955	,0.0,NPU:3
3,AICPU,1783598303483425.648	,0.0,NPU:3
3,AICPU,1783598303503411.474	,0.0,NPU:3
3,AICPU,1783598303523413.114	,0.0,NPU:3
3,AICPU,1783598303543426.121	,0.0,NPU:3
3,AICPU,1783598303563417.736	,0.0,NPU:3
3,AICPU,1783598303583410.683	,0.0,NPU:3
3,AICPU,1783598303603413.264	,0.0,NPU:3
3,AICPU,1783598303623411.299	,0.0,NPU:3
3,AICPU,1783598303643410.435	,0.0,NPU:3
3,AICPU,1783598303663414.569	,0.0,NPU:3
3,AICPU,1783598303683410.490	,0.0,NPU:3
3,AICPU,1783598303703414.454	,0.0,NPU:3
3,AICPU,1783598303723412.799	,0.0,NPU:3
3,AICPU,1783598303743427.198	,0.0,NPU:3
3,AICPU,1783598303763412.113	,0.0,NPU:3
3,AICPU,1783598303783416.166	,0.0,NPU:3
3,AICPU,1783598303803417.206	,0.0,NPU:3
3,AICPU,1783598303811526.244	,0.0,NPU:3
3,LP,1783598303323408.211	,0.0,NPU:3
3,LP,1783598303343409.791	,0.0,NPU:3
3,LP,1783598303363405.743	,0.0,NPU:3
3,LP,1783598303383412.510	,0.0,NPU:3
3,LP,1783598303403409.623	,0.0,NPU:3
3,LP,1783598303423413.457	,0.0,NPU:3
3,LP,1783598303443411.571	,0.0,NPU:3
3,LP,1783598303463408.955	,0.0,NPU:3
3,LP,1783598303483425.648	,0.0,NPU:3
3,LP,1783598303503411.474	,0.0,NPU:3
3,LP,1783598303523413.114	,0.0,NPU:3
3,LP,1783598303543426.121	,0.0,NPU:3
3,LP,1783598303563417.736	,0.0,NPU:3
3,LP,1783598303583410.683	,0.0,NPU:3
3,LP,1783598303603413.264	,0.0,NPU:3
3,LP,1783598303623411.299	,0.0,NPU:3
3,LP,1783598303643410.435	,0.0,NPU:3
3,LP,1783598303663414.569	,0.0,NPU:3
3,LP,1783598303683410.490	,0.0,NPU:3
3,LP,1783598303703414.454	,0.0,NPU:3
3,LP,1783598303723412.799	,0.0,NPU:3
3,LP,1783598303743427.198	,0.0,NPU:3
3,LP,1783598303763412.113	,0.0,NPU:3
3,LP,1783598303783416.166	,0.0,NPU:3
3,LP,1783598303803417.206	,0.0,NPU:3
3,LP,1783598303811526.244	,0.0,NPU:3
3,TDT,1783598303323408.211	,0.0,NPU:3
3,TDT,1783598303343409.791	,0.0,NPU:3
3,TDT,1783598303363405.743	,0.0,NPU:3
3,TDT,1783598303383412.510	,0.0,NPU:3
3,TDT,1783598303403409.623	,0.0,NPU:3
3,TDT,1783598303423413.457	,0.0,NPU:3
3,TDT,1783598303443411.571	,0.0,NPU:3
3,TDT,1783598303463408.955	,0.0,NPU:3
3,TDT,1783598303483425.648	,0.0,NPU:3
3,TDT,1783598303503411.474	,0.0,NPU:3
3,TDT,1783598303523413.114	,0.0,NPU:3
3,TDT,1783598303543426.121	,0.0,NPU:3
3,TDT,1783598303563417.736	,0.0,NPU:3
3,TDT,1783598303583410.683	,0.0,NPU:3
3,TDT,1783598303603413.264	,0.0,NPU:3
3,TDT,1783598303623411.299	,0.0,NPU:3
3,TDT,1783598303643410.435	,0.0,NPU:3
3,TDT,1783598303663414.569	,0.0,NPU:3
3,TDT,1783598303683410.490	,0.0,NPU:3
3,TDT,1783598303703414.454	,0.0,NPU:3
3,TDT,1783598303723412.799	,0.0,NPU:3
3,TDT,1783598303743427.198	,0.0,NPU:3
3,TDT,1783598303763412.113	,0.0,NPU:3
3,TDT,1783598303783416.166	,0.0,NPU:3
3,TDT,1783598303803417.206	,0.0,NPU:3
3,TDT,1783598303811526.244	,0.0,NPU:3
3,FE,1783598303323408.211	,0.0,NPU:3
3,FE,1783598303343409.791	,0.0,NPU:3
3,FE,1783598303363405.743	,0.0,NPU:3
3,FE,1783598303383412.510	,0.0,NPU:3
3,FE,1783598303403409.623	,0.0,NPU:3
3,FE,1783598303423413.457	,0.0,NPU:3
3,FE,1783598303443411.571	,0.0,NPU:3
3,FE,1783598303463408.955	,0.0,NPU:3
3,FE,1783598303483425.648	,0.0,NPU:3
3,FE,1783598303503411.474	,0.0,NPU:3
3,FE,1783598303523413.114	,0.0,NPU:3
3,FE,1783598303543426.121	,0.0,NPU:3
3,FE,1783598303563417.736	,0.0,NPU:3
3,FE,1783598303583410.683	,0.0,NPU:3
3,FE,1783598303603413.264	,0.0,NPU:3
3,FE,1783598303623411.299	,0.0,NPU:3
3,FE,1783598303643410.435	,0.0,NPU:3
3,FE,1783598303663414.569	,0.0,NPU:3
3,FE,1783598303683410.490	,0.0,NPU:3
3,FE,1783598303703414.454	,0.0,NPU:3
3,FE,1783598303723412.799	,0.0,NPU:3
3,FE,1783598303743427.198	,0.0,NPU:3
3,FE,1783598303763412.113	,0.0,NPU:3
3,FE,1783598303783416.166	,0.0,NPU:3
3,FE,1783598303803417.206	,0.0,NPU:3
3,FE,1783598303811526.244	,0.0,NPU:3
3,MD,1783598303323408.211	,0.0,NPU:3
3,MD,1783598303343409.791	,0.0,NPU:3
3,MD,1783598303363405.743	,0.0,NPU:3
3,MD,1783598303383412.510	,0.0,NPU:3
3,MD,1783598303403409.623	,0.0,NPU:3
3,MD,1783598303423413.457	,0.0,NPU:3
3,MD,1783598303443411.571	,0.0,NPU:3
3,MD,1783598303463408.955	,0.0,NPU:3
3,MD,1783598303483425.648	,0.0,NPU:3
3,MD,1783598303503411.474	,0.0,NPU:3
3,MD,1783598303523413.114	,0.0,NPU:3
3,MD,1783598303543426.121	,0.0,NPU:3
3,MD,1783598303563417.736	,0.0,NPU:3
3,MD,1783598303583410.683	,0.0,NPU:3
3,MD,1783598303603413.264	,0.0,NPU:3
3,MD,1783598303623411.299	,0.0,NPU:3
